0	0.04884630442
1.999998569	0.005398441106
1.999999046	0.005383375101
1.999999166	0.005372321233
2	0.005362550262
2.000000477	0.005378079601
3.464100361	0.004664445762
3.464101315	0.004649856593
3.464101791	0.00468743965
3.464102507	0.004646926187
3.999998093	0.004504105542
3.999999046	0.004542252515
4	0.004606874194
4.000001907	0.004531143233
5.291500568	0.004431646783
5.291501045	0.004432226997
5.291501999	0.004397452809
5.291502953	0.004400721285
5.291503429	0.004430301022
5.291504383	0.004375367891
6	0.004362085834
6.000000477	0.004390051588
6.928202629	0.004308223724
6.928203106	0.004307036754
6.928203583	0.004335374571
7.211100101	0.004334019031
7.211101532	0.004307552241
7.211102009	0.004305037204
7.211103439	0.004346410744
7.211104393	0.004322104156
7.999996662	0.004331014585
7.999999523	0.004275438376
8	0.00427989196
8.000001907	0.004326684866
8.717795372	0.004271729384
8.717797279	0.004293513484
8.717798233	0.004334245808
8.717799187	0.004271284677
9.165149689	0.004285754636
9.165150642	0.004272465128
9.165151596	0.004281180445
9.16515255	0.004300649278
9.999999046	0.004270138685
10.00000095	0.004273273516
10.39230347	0.004264004063
10.39230442	0.004303936847
10.58300209	0.004340775311
10.583004	0.00430416083
10.58300591	0.004278227221
11.13552666	0.004278078675
11.13552856	0.004298765678
12	0.004309486598
